n_s,log_A_s,omega_b,omega_cdm,tau
0.952342431887156,3.0591827801240896,0.023275245436321878,0.13486981404179127,0.05603725663350309
0.9986047842964205,3.001934451606753,0.023521320565891676,0.12954125260868288,0.060586811378137574
0.9682487416558092,3.0003545102175426,0.023237654145384465,0.1291352050164856,0.0753926509882269
0.9769737007247129,2.916425107961454,0.020278712519069153,0.1348707499734414,0.045642869472862654
0.9589692168529224,3.0814962439695495,0.023835475223054535,0.13619804420408005,0.06462422513028798
0.9467014699161833,3.0831982534087397,0.020382506536570325,0.12943225138242737,0.06918490138337555
0.9976181180424616,3.065893812045124,0.021999800096288453,0.11072517506113698,0.042075111117510354
0.9610295259028251,3.168716362475476,0.023130497982494235,0.1309575983775798,0.05386136987746944
0.9667414025205945,3.099695491258209,0.023284282067500613,0.13035316565694197,0.04860184544509313
0.9750692194778934,3.1692745700373566,0.020785846519146882,0.11479708057682593,0.07337490264634047
0.9975566422988339,3.0310498461159923,0.022041668014177028,0.12394323364758794,0.0614149407279207
0.993376970169019,3.0983160304540895,0.023160694865496465,0.11968813384416911,0.05329261523013225
0.963312600451095,2.9581866898260487,0.02024918628832122,0.13782586243071152,0.037201233378963264
0.9458076639046885,2.967249890466785,0.02122108650880329,0.13850369809190846,0.06667421046673268
0.9484556752855323,3.1619578701794686,0.022207534895475115,0.11878000921551096,0.06384121942681348
0.9756734006332561,3.173027111092166,0.021393014324399863,0.11289840657369357,0.03859322155284412
0.9891851722066957,3.187070377692221,0.022706278227662958,0.1256626539857515,0.033277446258289774
0.9674236756905632,3.113906060560691,0.020861543327536737,0.12543602263563808,0.0371357196702162
0.9740373251474824,3.0541159439156047,0.0217033147952867,0.11889067170489559,0.06079396714155057
0.9663075271603162,3.077975515265428,0.023898224476648574,0.11623054772046089,0.043986975609181106
0.9482371422124525,3.0220303397560526,0.020821581445304858,0.1346476559618421,0.07564504042591796
0.9541385013172982,2.9747360022482754,0.021922850261915944,0.1324870561043757,0.07016772374118874
0.9890535514833627,3.0329405884310603,0.021046402500344476,0.1220650313043571,0.07540384142457526
0.9422802070341184,3.1349869755718216,0.02259637216863258,0.11577883130360724,0.07463867824585721
0.952902191530008,3.072290836110564,0.02196486906816745,0.13599341086464514,0.042444355620148345
0.9745647791148839,3.122990517091576,0.02284921183182117,0.12778631028472714,0.046087709741642564
0.9724058254911595,3.005015725382334,0.021517859771135912,0.1277063776890314,0.07873831816580269
0.9962915715444859,3.157182908646964,0.023223202710358295,0.12289292178931356,0.06778545002178109
0.985314970503669,3.024729178332347,0.020584364329380083,0.13478381528013145,0.06381646553764547
0.9767259826864745,3.1287719523996493,0.02061369301558925,0.13246125976307405,0.03344286720016002
0.9942778248303422,3.191864182200596,0.023248657192951654,0.13456617313015914,0.03196222140591425
0.9538915406059625,2.9474928038692316,0.022684248523028073,0.11886519583128194,0.06622812872877987
0.9474950240191082,3.1656770512670698,0.0223119357012098,0.11186910047174452,0.032278231665667054
0.9607393374336172,3.0899700889358996,0.020439224271949837,0.12545281554580295,0.034582261039901294
0.9930559478404115,2.9630161273494187,0.023665540103964364,0.13444744412736262,0.06873392990589167
0.975790840169719,2.990112911514004,0.023355500659242134,0.12885290751728057,0.062053485911118166
0.9716432080737877,3.0731745232209913,0.022552018255043996,0.1386948178864862,0.06401108784773724
0.9764946313287188,3.1460288828935385,0.021041289436920897,0.11458384487961652,0.07697080155048502
0.9615477755430509,2.9280822936636217,0.020673726673358442,0.12218909814389017,0.039477677375115934
0.9940899187817898,3.0624051861394066,0.021782889915429895,0.1273499885921051,0.04194319887027056
0.9551361988754529,2.9700227715337837,0.022160940749518084,0.12828939956118032,0.03626061762618429
0.9831372067200742,3.1118233387078753,0.022561650044325025,0.13343352781999085,0.0591659858722306
0.9631065171595583,3.1653190590644895,0.023405626675792608,0.12121254461230674,0.05617417659963254
0.9761132410798365,3.0447913981621726,0.02207032523304339,0.11631378821954094,0.057452948057264044
0.9426760744838784,3.013269547355644,0.022916603142890842,0.1345898877039906,0.03896187266916638
0.9698304163832653,3.0941121335503152,0.020023798955997166,0.13228526353283232,0.032048188625660105
0.9944516558448416,3.0467832101801,0.021672649311058646,0.12057738319903244,0.04930022499379809
0.9732651465262662,3.0725300731091423,0.023212225154203726,0.12570426686934724,0.056381147735995354
0.9863993582403641,3.1106527104812796,0.020644971903607923,0.1354811038662187,0.0669966194659499
0.9430864915830073,2.9083845015713434,0.022526724419919732,0.13013972883722902,0.06419458416404486
0.9651192434472188,3.1164969725651352,0.020570921663415287,0.12207597563274702,0.07814036464421396
0.9652049241108619,3.0511887290888104,0.023262520337811923,0.11520517328879253,0.0579038350445928
0.9960526100584207,3.087405985090351,0.023809293420901125,0.11948480772172614,0.06730574011542047
0.9409900531455664,3.05997613056245,0.023541877391868454,0.13622606213073904,0.044172024396250446
0.9457526570486933,3.043050683013304,0.021116537940253702,0.13279724287814182,0.03792085617632894
0.971558651072725,3.107469014009547,0.023706612989151287,0.13897940080301574,0.034499292692359046
0.9595432397711057,2.997307619839807,0.022234806547299136,0.12401848093736478,0.07837691718594225
0.9924013657295512,2.940548128194734,0.023573891891376764,0.12878066209198719,0.0719004810633023
0.9642478277611295,2.9395302181292653,0.022167560013121347,0.11724781225489628,0.05193159114757133
0.9884733413788132,2.942532317705876,0.02105507440212437,0.1347676038417504,0.07498290388289164
0.9671607049736938,2.9998025258866154,0.023971459059841237,0.13793942433110257,0.058898858442864084
0.9895963917659256,3.1090350502677246,0.021599123523285826,0.127441319656026,0.05479476431796351
0.9788323653421129,3.0954151170477195,0.02359187158229687,0.1366434873887603,0.04976558826413984
0.951388592932483,2.9759853022577727,0.020868369910353183,0.1331551874465609,0.059031049094718555
0.9549418136547766,2.9098008697706113,0.022095136637837645,0.13419878315415282,0.05583855256575621
0.9710075671818668,2.942971207525464,0.02044336455533038,0.1354684362467558,0.03923962869986185
0.9436562842935661,3.0443884337789666,0.021520886132557572,0.13062603933228192,0.04044909444172387
0.9401013562478049,2.9296313397220026,0.02035995947774359,0.11515625677736092,0.039547037868691126
0.966963496175628,3.193958814463481,0.021709197387329238,0.11425206440909767,0.06849997525015183
0.9920151439191811,3.1114859650421587,0.020586900653201474,0.11716506387694399,0.034461290056599134
0.9425433453009348,3.028996365596887,0.02235411726619746,0.11358337537818217,0.06379682853130096
0.9972956035952047,3.033502808521401,0.02350876467951966,0.13505584565072445,0.05062533254496204
0.9410473468369217,2.995103824866119,0.02379959197370689,0.11255565392744657,0.06293949791086743
0.9951284814455956,3.062010313500728,0.02322770154454312,0.12192504396483386,0.06759052187347271
0.9537505367528833,3.0758048139902776,0.021447884797899244,0.12815115703455612,0.03918580471536614
0.9989588680936307,3.1557276223724173,0.02128693322513834,0.12570989729427912,0.04516359381731531
0.9552353504446568,3.004063382138737,0.022352291214418014,0.12279448293510752,0.04993227844803898
0.9902800182989046,2.9082488775505837,0.02126367790863436,0.12087988783548662,0.07072350022913537
0.9645223063004843,3.190147399984466,0.022658823707303773,0.1335145222294547,0.07948256794260034
0.9641021711671596,2.9679188544241857,0.02015087372891283,0.13995677139174292,0.06603332916785773
0.9753858462547782,3.1674017623845696,0.022713828227581126,0.12441133059300863,0.07379972033117282
0.9713504012224742,3.1603666276621807,0.02055437024811463,0.12048247032677294,0.03576790997125986
0.9616774516804231,3.0373513391503786,0.021094403298374483,0.12326063459887977,0.05725311763790873
0.9412553926639915,3.1706334966985477,0.02347570410617339,0.13026629928340158,0.03766205303560828
0.9545399085673583,2.9929764461754,0.020239976381823642,0.11382128079512509,0.039277149498417964
0.9515560821342318,2.9345045309438373,0.021775798476957757,0.12733111731884741,0.06851857123814922
0.9584637117488268,2.9575519317671652,0.022627433068899513,0.13610639232046964,0.041345417045953264
0.9790459259968908,3.0989523781602433,0.023143743635853635,0.11897104108593685,0.04513735688251365
0.9726154141608434,3.017201914185407,0.020484579998117557,0.13071925803588513,0.07850312250257346
0.9520715918369486,2.966108267427242,0.02283980098071427,0.13705090624070826,0.06832334117990574
0.9790827611964493,3.0627408939223097,0.020466902224821986,0.11979259492812586,0.07930973981701417
0.9687162740460741,2.973826717891884,0.021727380912983724,0.1367817656820096,0.03823592473099784
0.9689658133845354,3.1570017329162865,0.023453579825752354,0.1310153113514062,0.07394754800432274
0.9847951233657639,2.9944108856019573,0.023609510290505613,0.1364638148749901,0.06409788797760807
0.9982967674649665,2.9687615022166636,0.023121778499363206,0.12064880741655362,0.06525622909166409
0.9965112119228049,2.9510166047223847,0.02175247585395794,0.13644952714632924,0.056918034848684164
0.9678787316644293,3.110757777847323,0.02099181688033126,0.12867010756036995,0.05564413319336346
0.977248202495968,2.905588650101772,0.02267105151483715,0.1380114390409082,0.07869214612779804
0.9641757613219873,3.1224099599526594,0.023376280639397517,0.1266259637455677,0.07366555028317007
0.9416263028205479,3.152440331385132,0.023877492217824155,0.13944154845268916,0.0531003658859458
0.9894788170425282,3.0940073321095416,0.02050199003006941,0.12187723534996865,0.05948411146767567
0.9813586084202055,3.006061357942448,0.023696470551561717,0.13640828923890794,0.07728126212556155
0.9646307378702852,3.073480852876295,0.022618714948224223,0.1354862200307741,0.0591937831334491
0.9573434032625899,3.126785368293984,0.023138703103658825,0.12621825742767417,0.06628463484451869
0.9696251339558754,2.940407397935011,0.020961696672582443,0.13918676643934505,0.0580932525164011
0.9845320666197811,2.947933714838938,0.021197511048315028,0.13839675786001784,0.032540651953992666
0.9542966190484231,2.9326385448385177,0.022377636114089446,0.11955902559476855,0.030863788543443276
0.9983795122867032,3.058405397944646,0.02356836847277681,0.11870414660968863,0.07747827270323704
0.9471727957823918,3.0250493765440423,0.021780778082643167,0.13532586788286194,0.07034331750827974
0.9631533414324566,3.079082913911777,0.020964681371608167,0.13422828621513455,0.054555976175512076
0.9478505117386844,3.1567692110224304,0.02008309277164309,0.11215179779809639,0.06325202282180079
0.9452537553053717,3.1301125912503047,0.02094429947522973,0.12504553128193346,0.07193836250007077
0.946358575795077,3.009337465695178,0.023841219447716454,0.12073613469363091,0.07699575148521598
0.9910314038867647,2.9890706870617385,0.02331008124145537,0.13178358741739518,0.07803397635819687
0.9788597194311973,2.925150278851451,0.020750707145923884,0.1265871996182258,0.0724265573641866
0.9741009461998011,2.980961722023156,0.02121457767440361,0.11801515326922901,0.07276371752704142
0.9408210266129592,3.135776076039236,0.022860653343385197,0.13992094083957207,0.07829317910058309
0.9947751346019517,3.1248001434297445,0.02181333749787938,0.11876818731482447,0.07739523951238333
0.9625842097739152,3.1240187392142507,0.02075774224519066,0.13632966654488018,0.061651401321853434
0.95099719613135,3.0101148342030273,0.020951803366817748,0.12168435563558937,0.05730696577806216
0.9483771693528105,3.1973235412638554,0.0206558863646432,0.11237334639417565,0.07656558653168008
0.9424508998710195,2.9487240464117983,0.020920007968489796,0.11373404504616022,0.0755293247996348
0.9491008151669352,3.169139737933361,0.021258576565760155,0.1102421234827239,0.052445405198253595
0.9441099752614949,3.0602602207266436,0.021003292282721353,0.13743314319003325,0.04357034653114739
0.9848700475206262,3.014739464994367,0.022105886173595744,0.12944125960617753,0.030192197431266155
0.9503205330790757,3.1806553449487507,0.023683714857435346,0.11178927613545656,0.05518497987777182
0.9846192805878068,3.030035571349998,0.021939622879842732,0.12127885042007824,0.05165989664486957
0.9579704022677245,3.1154492023193514,0.023442578476929956,0.11184523122437685,0.06845804971114572
0.9815487945528212,3.1271199491598716,0.022579270643419243,0.12882493454567728,0.06756231914556099
0.9412918895499737,2.9886114003969206,0.022033016973653896,0.12780239334668328,0.03472355768320834
0.9823275836515986,3.0275409483641056,0.021506271851058516,0.12714285051741123,0.07849279203580474
0.9900641491159706,2.952945971633461,0.021272893137260225,0.12656450116744794,0.04893380306297787
0.9865183583935809,3.1202667484631093,0.02116781180138673,0.13032268544421916,0.06950170513451118
0.9581271547675654,3.1013115891356264,0.021874166639431,0.11366525911074339,0.0795267940337972
0.9897274988769075,3.1228994575632822,0.023977874857768307,0.1392633576901145,0.03819761616367043
0.9658194489282744,3.0969948093789337,0.0226384187023868,0.13466614680088485,0.042371339095636076
0.9995875629519355,2.9398467797121293,0.022129974013302658,0.12367579117069201,0.05504173498614648
0.9914417726339434,2.932878219477022,0.022846480147204813,0.1308995667195438,0.03512152487303719
0.9562057649827088,2.9202984236057503,0.021173610324627036,0.11632027859104578,0.0672629122089749
0.9540568194981442,3.1234831815254793,0.02120696339144831,0.12742850102286543,0.03519589366531864
0.9513360236105717,3.17195688375814,0.020967430270619113,0.12796467193514607,0.0554169479848426
0.9419230524866447,2.9780655551132997,0.021246161680202134,0.1278905011264126,0.0635971291331392
0.9761933134464182,2.9987981694512316,0.02090239618633302,0.13829180864886634,0.06256318566222732
0.9576708592292774,3.0502170480490483,0.02346745815921323,0.12790266536726985,0.06147406724268993
0.9812858799651921,2.937934784742372,0.021529382503022994,0.11735652025179492,0.04974892562185883
0.9422176204930245,3.1899955825463584,0.02110985644581388,0.11657784375700629,0.0732415326091645
0.9623431576177612,3.1759716831653204,0.021582473177412534,0.11360072686710275,0.06112149550644492
0.9553312095634248,3.135260785624479,0.022356716679189273,0.11726435110432787,0.06043239702774114
0.9950554056667544,2.961577479702298,0.021358933282824972,0.11370014259496306,0.05734736856015542
0.9713900607942721,3.013544958504622,0.021941448729897835,0.11940358655203331,0.04859523182106693
0.9547708380726131,2.977155728505469,0.02376115789017401,0.11830864742035266,0.0700641656520885
0.9506394176538442,3.1563919311270716,0.021682841946783604,0.12664262651348995,0.043012825447942375
0.9813710110933822,3.168086555866745,0.02115100604087908,0.13030281166080668,0.07649933802246739
0.9725217247221004,3.043502123904235,0.02384548812183624,0.1331750088661192,0.07403203275821238
0.991598579086801,2.954140717178446,0.02212594899687208,0.12722600571650733,0.03672321088749845
0.9752219983492947,2.9576094640189967,0.022858907891866505,0.12721075041602906,0.03566770263996187
0.9686180808237277,3.1827893809332215,0.023669796428022503,0.12483371663538473,0.0713422194222699
0.9986796260302049,2.9552848946576367,0.02206458463817984,0.11346797976602867,0.04808489231740502
0.9455545937739065,3.001639024669435,0.02183630245582988,0.12344740290034253,0.041544424096800044
0.9649316756306001,2.9571087543689245,0.022647947597031624,0.11301135988935568,0.048390832810968565
0.9454194595095012,3.1738212998735835,0.02146423374623593,0.13138561492659337,0.048111980734801024
0.9728997958313893,3.1962767340410942,0.021877684796973423,0.11926844734597536,0.07903742511866907
0.9672198433724271,2.904680671219836,0.02112682075029419,0.13608839225358021,0.07786518224853597
0.944769013969892,2.9517325851038145,0.021957922554797542,0.11481006584524285,0.06516261271646828
0.9727193104754903,3.02486591007874,0.022015038781703015,0.11100983085797204,0.047783325945910914
0.9715204580755867,3.139348067831696,0.021256829704356717,0.11533105351298165,0.04439213250215907
0.9475800904634267,3.0438958932480222,0.02308470517835425,0.1115579742379298,0.03661397395300812
0.9400632188176387,3.0427945541485846,0.02190228967210703,0.13752255232764404,0.04696231878418845
0.9547472699071323,2.9185984805993987,0.02211816920612582,0.11972817612159,0.034726143293080984
0.9770413976829706,3.0306700586339876,0.02377815522085201,0.12638664751375445,0.03461993305530331
0.9839294425770369,3.151167653290021,0.022950110940668296,0.11065341091907284,0.079593287158809
0.9716158513899551,3.191195204964697,0.02341805178076204,0.11053957484344143,0.04665648886613055
0.9868621920891232,3.117938782769866,0.020123779659909788,0.12776462064352326,0.0581838009156026
0.9594079351775405,3.0023248365871775,0.02075295315230431,0.12411639203939996,0.0640530502279752
0.9738756247669285,2.907122615165563,0.0238374965787165,0.12848741036744135,0.06052247971555495
0.9895402346155457,2.9847299034171155,0.022342977654075,0.1182191842703875,0.04274251218774313
0.99543303758618,3.0548569952685933,0.021266426426575957,0.1252241404556819,0.06467874290787112
0.9629541769691513,3.0338986596388566,0.02027268199186806,0.13883896080452446,0.07802114522794526
0.9795841401274431,2.9548870460488246,0.022886243055689207,0.13539613565360886,0.03395445967157471
0.9718731241563773,2.980766360211331,0.0203540307852468,0.13516628147465254,0.05507310129085237
0.9584031417722919,2.9859006821603287,0.020217355322454385,0.12978489371968746,0.033035094014761304
0.9456320789889316,2.907921821217771,0.022093919136137216,0.13210453457635288,0.06915302577819035
0.9896998998757721,2.906198138868482,0.022784486906073195,0.11955007848786216,0.0633294589816247
0.99670924361021,2.9485161136656948,0.0227619980150719,0.13497447363851117,0.03785022835389735
0.9735165314822949,3.1812593652111842,0.021060195393590164,0.11083969335525286,0.06115520381775522
0.9776664656276797,3.0360815662694,0.021043986568431674,0.132045677010482,0.06800621690560522
0.987886209376342,2.983457042809818,0.02323939748762111,0.12270034456113069,0.05415083090090895
0.977966823634623,3.1276329311674633,0.02014289533449952,0.12910385746494704,0.048336183210885064
0.9410970299373169,2.99707599276206,0.020742181897960402,0.12023101834610278,0.06508589259485427
0.961406735543276,3.0465942139911815,0.02228032335281741,0.13454655526636902,0.05055750047445444
0.9553675081194783,2.9915485409334925,0.021468507732888543,0.12706687032001168,0.04358754063632445
0.9881023519433618,3.1420996283103717,0.022148288074982373,0.13340584963237334,0.07879677159170755
0.9721655092878227,3.140042441455034,0.020338483400913075,0.11230411936307208,0.07430364493733263
0.959907579172536,2.965164423627058,0.0208319987153926,0.13052532690327984,0.0464070456051968
0.9662029867190353,2.9603755161774434,0.020194380127052578,0.12173477940924253,0.054243048149007
0.9462712277998575,2.964993909920871,0.020324024122142174,0.12302043108025597,0.06220202725692975
0.9586073388537633,2.9558585855947253,0.023957655658672635,0.12370184972873866,0.06883086558694015
0.9509643742852388,2.9963197641307393,0.021805780688201618,0.12478428589477927,0.06546235088953516
0.9914670302411239,2.907333712017827,0.02265369294341191,0.11781743574060717,0.045837890393519966
0.9838885383271974,2.9871475263111535,0.02249705304919601,0.13602253431911115,0.06350737185135003
0.9728261402961241,2.972115755493731,0.02057881564611024,0.13449268333034772,0.06154241043371014
0.9778333361351745,3.0304183852862776,0.022940228222609712,0.13491162128293732,0.056566749391418786
0.9445158714358463,2.920777987988721,0.02102800470406563,0.13197328332021543,0.058003700874109956
0.9593240895388173,3.0614670202052694,0.023695311925663484,0.13433721160843567,0.052842688307379836
0.9522460267765468,3.0868252581261935,0.023018148315642244,0.12560565962983467,0.04648714201667213
0.9444186679193807,3.0286244100553357,0.02092619098729916,0.12994723331058672,0.06565066628290636
0.9451356342834444,3.1455708899957204,0.020235034184335258,0.11114244197675993,0.06964233064791056
0.9791571415546431,3.0283789324762416,0.023307385896168077,0.12382331401004962,0.047541942007046416
0.9616183894865312,3.1989769842882825,0.020859486648215717,0.13347882078241768,0.06582315719827221
0.9683570278267746,3.0203311965135757,0.022361196602448997,0.12090916283265249,0.04570212153990637
0.9508359786107933,3.1397914330234404,0.022629031572971442,0.1281983096368282,0.05951768513525377
0.9980258835177908,3.199800789328616,0.02237238801883523,0.12616869799334973,0.07062389006757724
0.9652900697365788,3.118719581431515,0.02049023430499307,0.1367907308007859,0.07723904209226465
0.9718513949333596,3.1366804962507473,0.021322997581732922,0.12948169927519287,0.07545161122858152
0.9912998799051267,3.1485285204893385,0.023359507048293832,0.12016701564932611,0.05686935553908551
0.9915503185718482,3.165450873188253,0.023636769951236192,0.1304766461309953,0.05535993608086186
0.9868391640162614,2.985295174505267,0.022879680523064754,0.11541019123906325,0.0510008929337824
0.9557913456584664,3.066158373332085,0.023793098169465676,0.11421746730443853,0.07875828891073236
0.9499431804147781,2.9829672255685047,0.022564655120855568,0.11320035905403814,0.034145255796569726
0.9532568083395095,2.9690052286824415,0.0215448022832598,0.1141187647488628,0.03363527447947724
0.9540381456411678,3.0260266809089145,0.02284556670892887,0.11981293180990524,0.05436164053891841
0.9506717028395902,2.957895468507764,0.023628368333289348,0.13299235309787796,0.044498704872109
0.9760673236680752,2.953197493516644,0.02101122133198882,0.11272629398619079,0.040328520538032576
0.9453610801142167,3.1216684711145373,0.022681381500547326,0.1260919527563725,0.06669205861947988
0.9732075119133139,3.1695262204956323,0.02338716589423321,0.11034680799716615,0.04489856773133194
0.9575436197587972,3.170163748148669,0.02202421997065168,0.13049480823750056,0.04269398816114762
0.9982774056831684,2.9533683168508342,0.02343574282298175,0.1253243000240823,0.06093560445987324
0.987389202019736,3.07540837631743,0.021699407490529243,0.11152481224208359,0.032430233160208884
0.9792436505580732,2.93445169488777,0.02378885696839731,0.11446582756574161,0.03314866663395731
0.9481678642845591,2.9931243494775144,0.022133148574952508,0.11639769431759932,0.07029538821039552
0.9962171633394801,2.9518477980477993,0.0203960954281849,0.13802577296615018,0.07256546474428993
0.9950188326753767,3.0851599590077914,0.02279381548471813,0.1246618618389343,0.07763120123729321
0.9836372924395511,3.0315050882757775,0.021249905231532366,0.12961962833187257,0.07571424933575886
0.9700634996418789,2.913313390583181,0.022036851888988438,0.12516973541270482,0.044848479253312465
0.9958854069887259,3.025650308480987,0.022530659813651703,0.1280984144733166,0.051131645123294545
0.9946339720640328,3.1530862441585104,0.021546015505585374,0.12921868458396904,0.03197869552012481
0.9808950290092461,3.1934404601356583,0.02312639639636669,0.130190979751582,0.07978811981553685
0.9805108513892826,3.106922759041764,0.021168297926025616,0.12898352960595694,0.05367950683072138
0.9970660193627483,2.9624057170847946,0.020379502158601487,0.11466935570735172,0.06943107701255882
0.9687719116452158,2.9523639646372914,0.020032852948276583,0.13418631270221204,0.05097081771928989
0.9643907511189272,3.0138117473805943,0.022610550527563097,0.13565306307492794,0.03521396961238472
0.9789936641883991,3.042021655942367,0.020446287007998196,0.12143733865269878,0.05779774657544905
0.9559984894158171,2.9209624743420792,0.021386247210498498,0.13458035642320956,0.06664499322924775
0.9493274542466933,3.0596732703295046,0.020275098524824363,0.12812373031783097,0.04678838493532017
0.9734696855209323,3.058060751762655,0.02326544370650906,0.1297110822814726,0.04854587303494781
0.9665503547072632,3.0724509620817213,0.023393823219529167,0.11722626964428819,0.06719853964051115
0.976816299106925,3.095223117063119,0.023913326026762265,0.12365506925593053,0.04163423383685124
0.9773218038373231,3.023755810922488,0.02323463863244867,0.12041273276109134,0.07445518937249163
0.964705260894019,3.003244331256795,0.020989843481984634,0.13284862968375277,0.04895095417482019
0.9663374507574062,3.159674582632311,0.0208281340399467,0.11232160716665297,0.06106187972030977
0.9667021642532361,2.9990059660993214,0.022645744235231295,0.11945976493661667,0.07720754638397123
0.9773133532450184,2.9235012844057047,0.023097953417879992,0.13188269717478604,0.07201094176263956
0.9448704072980109,3.0149526632253356,0.022374443279058444,0.13940877077879393,0.05986816273209397
0.9696695325789987,2.924719005526092,0.023721375224375597,0.1196123268971528,0.052824496388212586
0.99600527657174,2.927500085066965,0.021140740829167056,0.12434096474540904,0.05973004579271507
0.9856429673164948,2.981429366547876,0.02216887185636215,0.12139907607408629,0.07236422787756473
0.9895782922411316,2.9897858279285954,0.02003144034816321,0.12168971254328564,0.04065397638831753
0.986926944490222,3.1438058371856314,0.023658923310401335,0.11634453373729989,0.0780819266500327
0.9891536505118126,3.1305093888424005,0.021459344315922294,0.13376096589820297,0.07788439094387206
0.9565157226269603,3.105256861739044,0.02384717251535003,0.11585794726590196,0.05939274226858231
0.9573868044009822,3.1427471611651345,0.02352992011614983,0.11459307458889056,0.04181792551147846
0.984409523206197,3.031603591202798,0.021536694743901717,0.11305087806625616,0.04530102245404826
0.9539347496751192,3.038790152132673,0.02165858910133753,0.13452145598634083,0.07836791735402032
0.9912272794870552,3.115808345310431,0.02203926651380214,0.11219913559079107,0.07380990338597654
0.9404134032987179,3.1119793562201186,0.02285712492728646,0.11606440633832475,0.05364796393796898
0.9470359010381763,3.0036457670701733,0.02390664818001637,0.12395984434884505,0.07367626867964736
0.979620276273562,3.0571154291152975,0.02169748522484861,0.1335856983105658,0.03656332394124667
0.9909288811521548,3.151519446597638,0.02210777695731206,0.13837820181299065,0.04362502399956236
0.9636876306781943,3.087799710543819,0.022380094142418747,0.11763470030113655,0.05143953534686114
0.9898084756724209,2.947562810113344,0.021228574227417137,0.1139530456136765,0.06320063894902539
0.941498820418509,3.068001966169619,0.020394301216896584,0.1316760660497431,0.05956863068939756
0.9462357262578315,3.1445505027080944,0.022504968281124027,0.12896715248058885,0.03737688452053792
0.9600513975728003,3.0313533404247344,0.023219199866887166,0.12315299756247362,0.04964519214899311
0.9987056994978937,2.9582284562988184,0.021666590253064055,0.13735204482473584,0.06991564080415932
0.9657199451712902,3.127428064197846,0.021830237533568657,0.1151967947565769,0.07057950287195451
0.9941046608213976,2.9383288204866216,0.021736269136288757,0.13046920439095605,0.03769010218302398
0.9795608526596414,3.0776721947407557,0.02325091029993262,0.12253009308282034,0.07453923744224726
0.9651034648812434,3.163119973690638,0.023655307998265526,0.13779615584870242,0.04534481616667434
0.9762231982757129,2.9914195077359707,0.023586342704304146,0.11800791722919875,0.04210225157067706
0.9820140571548348,3.131662083592413,0.023458979667413404,0.13086445962639748,0.04293757273345483
0.9624020935101196,2.9662485967729433,0.020556701796801625,0.1306175345430579,0.03239766954468331
0.9768978087617571,2.958922151345657,0.023627618229706857,0.12527587548864544,0.03997055463839886
0.9487635484173017,2.902068535900908,0.02383181773710915,0.1293818638097546,0.06474261681059809
0.943407237321105,3.1056561460423984,0.020282111261561684,0.11796927624666104,0.03834827652620669
0.9645521997962376,3.1310016383097437,0.023010106167543152,0.1303384099626122,0.06356510081742274
0.9706805338976229,2.9193305407839643,0.020946610403377502,0.1127558922745346,0.04869137835492186
0.9759372892336989,2.926025304866183,0.022615683664272697,0.12559351864364632,0.05494641644444742
0.9731513845033015,2.9184282526200205,0.022896956225692298,0.12220704530262022,0.04442309095491318
0.9721239307414347,3.1522917838838915,0.021441721205233757,0.11044259773763355,0.06030870461197356
0.9511873798055478,2.9227338472064144,0.022184837505954295,0.13392148661485684,0.052790698039712106
0.999037844953908,3.162916980337965,0.02194706649414816,0.11361514336731612,0.03325009337342652
0.9838306113495663,3.163336537042055,0.021627838639243172,0.11254514639844126,0.03681905714061573
0.9678695762027527,2.966885714958457,0.020503093616129904,0.11036990506304294,0.07232049115695914
0.9968285170008803,2.9188464326606156,0.023526296264288506,0.13815138534259608,0.06748654016274783
0.9741644758234855,2.9035257049075422,0.021979695066982045,0.13071257632063443,0.03920969441557395
0.9459320864187347,3.0009241449160156,0.02177814046349973,0.1203643549512389,0.0794608712971826
0.988013552084745,3.1899124086688397,0.020179094456509776,0.12313868393325376,0.0413819682463519
0.9828033490855487,2.9046209921960258,0.020597370243043447,0.13119646445119607,0.03593008833379291
0.983891593231266,3.1238522056480953,0.021686674156977937,0.11839279953500861,0.06200237034191582
0.9736146736855219,3.073946740989381,0.022584719249980165,0.127751807907599,0.05234689950461725
0.9508782182375826,3.052503001188336,0.02248430633244998,0.1285193173616454,0.06080446111918403
0.994316728312183,3.034886974915483,0.02202172943614298,0.12458113024670513,0.03386298600273002
0.9526222060526311,3.0436637765590455,0.02337946984542285,0.13139949913740623,0.03573206201168311
0.9433315119087129,3.1880496443854818,0.022954905667458114,0.13082827103287975,0.05027929513832406
0.9562345102839266,3.149406044348835,0.020516093159502695,0.11804907326955191,0.04047999804827021
0.9488209954036575,3.153544451284872,0.022385676898547098,0.1283212079456724,0.041972030571922614
0.9889963257388039,3.023107802723919,0.02233460957035388,0.12279634865488806,0.07494547475373325
0.999058214264842,2.996502932181789,0.021185160682814383,0.12838737771587563,0.04492427320964578
0.9536078020556888,3.122502618646013,0.022470852031583697,0.11223265638140359,0.033488732663903314
0.9682789158686146,3.1215088696396562,0.02338054145751228,0.1356753552195496,0.06258649645119169
0.9858423032939418,3.148769108602662,0.02245676595417968,0.11319390131020748,0.034220546646406454
0.959856971464021,3.198235278057747,0.022884328157838165,0.12265720317060208,0.07736951820622692
0.9910203037813152,2.978211338357457,0.0239487564076124,0.12024969869062188,0.03617737018109466
0.9973211487957852,3.009551186151619,0.022590880554308444,0.12487541244139382,0.05015231462033516
